date,dc_id,sku_id,demand_units,flu_season_index,promo_flag,physical_inventory,reserved_inventory,inbound_inventory,safety_stock,reorder_point,stockout_flag
2026-06-06,DC005,MED028,33.4,0.4,0,321.6,47.0,349.0,20,272,0
2026-06-06,DC006,MED028,35.39,0.4,0,101.8,14.0,349.0,20,273,0
2026-06-06,DC007,MED028,31.41,0.4,0,121.5,14.0,349.0,38,283,0
2026-06-06,DC008,MED028,21.98,0.4,0,306.6,44.0,0.0,20,276,0
2026-06-06,DC001,MED029,33.04,0.4,0,387.2,44.0,0.0,89,465,0
2026-06-06,DC002,MED029,50.57,0.4,0,360.6,38.0,0.0,148,507,0
2026-06-06,DC003,MED029,39.76,0.4,0,289.2,33.0,0.0,26,432,0
2026-06-06,DC004,MED029,46.0,0.4,0,481.7,58.0,0.0,25,389,0
2026-06-06,DC005,MED029,40.13,0.4,0,635.2,66.0,0.0,23,387,0
2026-06-06,DC006,MED029,37.92,0.4,0,394.0,58.0,507.0,105,413,0
2026-06-06,DC007,MED029,43.73,0.4,0,242.6,13.0,507.0,122,433,0
2026-06-06,DC008,MED029,32.84,0.4,0,342.6,49.0,507.0,131,437,0
2026-06-06,DC001,MED030,23.52,0.4,0,288.3,20.0,0.0,30,233,0
2026-06-06,DC002,MED030,10.05,0.4,0,262.3,19.0,0.0,30,230,0
2026-06-06,DC003,MED030,61.92,0.4,1,218.7,20.0,0.0,30,238,0
2026-06-06,DC004,MED030,0.0,0.4,0,417.4,35.0,0.0,61,242,0
2026-06-06,DC005,MED030,14.74,0.4,0,355.8,18.0,0.0,46,303,0
2026-06-06,DC006,MED030,11.74,0.4,0,508.4,40.0,0.0,79,264,0
2026-06-06,DC007,MED030,0.0,0.4,0,513.8,66.0,0.0,34,239,0
2026-06-06,DC008,MED030,28.87,0.4,0,481.6,61.0,0.0,30,243,0
2026-06-06,DC001,MED031,23.71,0.4,0,129.2,7.0,346.0,35,277,0
2026-06-06,DC002,MED031,4.14,0.4,0,133.4,14.0,346.0,51,283,0
2026-06-06,DC003,MED031,34.98,0.4,0,104.8,8.0,346.0,51,280,0
2026-06-06,DC004,MED031,21.63,0.4,0,430.0,42.0,0.0,58,288,0
2026-06-06,DC005,MED031,26.96,0.4,0,172.7,18.0,346.0,20,261,0
2026-06-06,DC006,MED031,34.8,0.4,0,223.4,13.0,346.0,67,291,0
2026-06-06,DC007,MED031,24.35,0.4,0,95.6,7.0,346.0,68,291,0
2026-06-06,DC008,MED031,24.27,0.4,0,232.3,22.0,346.0,30,266,0
2026-06-06,DC001,MED032,61.46,0.4,0,333.7,41.0,0.0,24,324,0
2026-06-06,DC002,MED032,8.1,0.4,0,110.0,8.0,413.0,22,313,0
2026-06-06,DC003,MED032,18.13,0.4,0,438.1,52.0,0.0,23,307,0
2026-06-06,DC004,MED032,20.37,0.4,0,391.3,51.0,0.0,48,327,0
2026-06-06,DC005,MED032,53.65,0.4,0,472.1,53.0,0.0,88,339,0
2026-06-06,DC006,MED032,25.54,0.4,0,498.4,55.0,0.0,24,321,0
2026-06-06,DC007,MED032,35.76,0.4,0,207.2,19.0,413.0,26,318,0
2026-06-06,DC008,MED032,27.51,0.4,0,288.2,16.0,413.0,43,342,0
2026-06-06,DC001,MED033,42.33,0.4,0,102.1,6.0,442.0,121,404,0
2026-06-06,DC002,MED033,34.99,0.4,0,312.8,29.0,0.0,25,329,0
2026-06-06,DC003,MED033,38.16,0.4,0,270.1,23.0,0.0,24,337,0
2026-06-06,DC004,MED033,50.49,0.4,0,342.0,46.0,442.0,74,364,0
2026-06-06,DC005,MED033,40.39,0.4,0,477.9,49.0,0.0,24,332,0
2026-06-06,DC006,MED033,26.38,0.4,0,262.8,23.0,442.0,26,335,0
2026-06-06,DC007,MED033,38.86,0.4,0,347.1,23.0,0.0,26,340,0
2026-06-06,DC008,MED033,63.98,0.4,0,195.4,25.0,442.0,70,370,0
2026-06-06,DC001,MED034,98.03,0.4,0,972.3,131.0,0.0,318,1064,0
2026-06-06,DC002,MED034,92.89,0.4,0,672.9,78.0,0.0,47,890,0
2026-06-06,DC003,MED034,73.96,0.4,0,1144.2,98.0,0.0,205,986,0
2026-06-06,DC004,MED034,88.43,0.4,0,828.1,63.0,1036.0,143,826,0
2026-06-06,DC005,MED034,90.27,0.4,0,622.9,74.0,1036.0,40,769,0
2026-06-06,DC006,MED034,83.31,0.4,0,996.6,89.0,1036.0,45,782,0
2026-06-06,DC007,MED034,80.84,0.4,0,596.4,56.0,1036.0,177,828,0
2026-06-06,DC008,MED034,114.65,0.4,0,601.8,65.0,1036.0,126,817,0
2026-06-06,DC001,MED035,59.4,0.4,0,356.6,23.0,0.0,133,433,0
2026-06-06,DC002,MED035,66.03,0.4,0,451.0,33.0,0.0,36,347,0
2026-06-06,DC003,MED035,45.81,0.4,0,317.2,42.0,0.0,129,394,0
2026-06-06,DC004,MED035,42.39,0.4,0,437.3,33.0,0.0,34,366,0
2026-06-06,DC005,MED035,55.55,0.4,0,35.8,2.0,466.0,35,378,0
2026-06-06,DC006,MED035,42.37,0.4,0,530.7,55.0,0.0,87,385,0
2026-06-06,DC007,MED035,43.79,0.4,0,314.5,20.0,0.0,33,353,0
2026-06-06,DC008,MED035,52.64,0.4,0,301.3,25.0,466.0,38,350,0
2026-06-06,DC001,MED036,56.7,0.4,0,324.1,34.0,756.0,58,599,0
2026-06-06,DC002,MED036,77.2,0.4,0,13.4,1.0,756.0,58,571,0
2026-06-06,DC003,MED036,73.28,0.4,0,527.2,69.0,0.0,63,600,0
2026-06-06,DC004,MED036,98.08,0.4,0,209.2,24.0,756.0,53,584,0
2026-06-06,DC005,MED036,53.94,0.4,0,240.5,17.0,756.0,51,591,0
2026-06-06,DC006,MED036,15.11,0.4,0,508.8,55.0,756.0,58,566,0
2026-06-06,DC007,MED036,62.35,0.4,0,444.5,42.0,756.0,64,578,0
2026-06-06,DC008,MED036,82.15,0.4,0,439.2,44.0,756.0,119,597,0
2026-06-06,DC001,MED037,150.7,0.4,0,1314.8,185.0,0.0,73,1159,0
2026-06-06,DC002,MED037,96.43,0.4,0,896.7,112.0,0.0,413,1327,0
2026-06-06,DC003,MED037,136.88,0.4,0,414.2,31.0,1365.0,331,1278,0
2026-06-06,DC004,MED037,141.06,0.4,0,403.5,54.0,1365.0,78,1027,0
2026-06-06,DC005,MED037,128.48,0.4,0,687.9,61.0,1365.0,255,1114,0
2026-06-06,DC006,MED037,77.98,0.4,0,1659.4,105.0,0.0,152,1087,0
2026-06-06,DC007,MED037,81.5,0.4,0,868.9,74.0,1365.0,67,1026,0
2026-06-06,DC008,MED037,118.13,0.4,0,1711.3,239.0,0.0,272,1107,0
2026-06-06,DC001,MED038,159.49,0.4,0,1287.3,90.0,0.0,226,1145,0
2026-06-06,DC002,MED038,108.93,0.4,0,1279.6,137.0,0.0,142,1108,0
2026-06-06,DC003,MED038,103.29,0.4,0,1016.9,94.0,0.0,70,1072,0
2026-06-06,DC004,MED038,65.5,0.4,0,1748.3,261.0,0.0,360,1173,0
2026-06-06,DC005,MED038,97.05,0.4,0,1271.9,162.0,1426.0,72,1079,0
2026-06-06,DC006,MED038,86.03,0.4,0,431.4,61.0,1426.0,83,1073,0
2026-06-06,DC007,MED038,109.33,0.4,0,1521.0,88.0,0.0,195,1112,0
2026-06-06,DC008,MED038,61.0,0.4,0,506.4,62.0,1426.0,334,1201,0
2026-06-06,DC001,MED039,28.35,0.4,0,16.2,2.0,314.0,33,260,0
2026-06-06,DC002,MED039,23.22,0.4,0,49.7,7.0,314.0,18,251,0
2026-06-06,DC003,MED039,37.91,0.4,0,216.3,23.0,0.0,69,280,0
2026-06-06,DC004,MED039,24.35,0.4,0,115.2,9.0,314.0,87,280,0
2026-06-06,DC005,MED039,26.51,0.4,0,151.9,17.0,314.0,61,271,0
2026-06-06,DC006,MED039,32.95,0.4,0,297.0,23.0,314.0,19,253,0
2026-06-06,DC007,MED039,27.41,0.4,0,226.9,25.0,0.0,20,248,0
2026-06-06,DC008,MED039,48.6,0.4,0,295.2,40.0,0.0,20,249,0
2026-06-06,DC001,MED040,34.89,0.4,0,188.7,28.0,340.0,58,241,0
2026-06-06,DC002,MED040,16.88,0.4,0,181.5,14.0,340.0,157,301,0
2026-06-06,DC003,MED040,23.8,0.4,0,185.9,23.0,0.0,35,217,0
2026-06-06,DC004,MED040,0.0,0.4,0,304.9,37.0,340.0,93,256,0
2026-06-06,DC005,MED040,44.4,0.4,0,409.2,42.0,0.0,161,358,0
2026-06-06,DC006,MED040,26.63,0.4,0,315.8,39.0,340.0,48,231,0
2026-06-06,DC007,MED040,15.1,0.4,0,255.6,19.0,0.0,70,234,0
2026-06-06,DC008,MED040,27.7,0.4,0,345.9,46.0,0.0,48,246,0
2026-06-07,DC001,MED001,25.69,0.4,0,194.2,27.0,0.0,14,176,0
2026-06-07,DC002,MED001,,0.4,0,122.2,17.0,0.0,39,185,0
2026-06-07,DC003,MED001,23.97,0.4,0,203.4,25.0,0.0,30,183,0
2026-06-07,DC004,MED001,27.71,0.4,0,137.7,21.0,215.0,15,172,0
2026-06-07,DC005,MED001,24.39,0.4,0,204.4,29.0,0.0,14,176,0
2026-06-07,DC006,MED001,20.43,0.4,0,69.2,9.0,215.0,42,189,0
2026-06-07,DC007,MED001,23.5,0.4,0,157.2,22.0,0.0,43,192,0
2026-06-07,DC008,MED001,29.57,0.4,0,58.8,8.0,215.0,15,180,0
2026-06-07,DC001,MED002,22.34,0.4,0,63.1,7.0,219.0,17,180,0
2026-06-07,DC002,MED002,12.95,0.4,0,139.8,20.0,0.0,11,178,0
2026-06-07,DC003,MED002,21.39,0.4,0,106.7,13.0,219.0,11,175,0
2026-06-07,DC004,MED002,20.75,0.4,0,209.2,15.0,0.0,11,173,0
2026-06-07,DC005,MED002,24.17,0.4,0,77.9,12.0,219.0,11,173,0
2026-06-07,DC006,MED002,18.72,0.4,0,146.0,15.0,219.0,24,182,0
2026-06-07,DC007,MED002,16.78,0.4,0,208.9,22.0,0.0,75,217,0
2026-06-07,DC008,MED002,11.96,0.4,0,128.7,13.0,219.0,11,174,0
2026-06-07,DC001,MED003,44.49,0.4,0,691.8,84.0,0.0,156,602,0
2026-06-07,DC002,MED003,71.08,0.4,0,772.7,99.0,0.0,135,568,0
2026-06-07,DC003,MED003,56.97,0.4,0,243.2,21.0,699.0,156,608,0
2026-06-07,DC004,MED003,52.8,0.4,0,221.4,17.0,699.0,199,635,0
2026-06-07,DC005,MED003,72.31,0.4,0,236.3,28.0,699.0,134,576,0
2026-06-07,DC006,MED003,69.43,0.4,0,503.0,28.0,699.0,32,528,0
2026-06-07,DC007,MED003,43.92,0.4,0,676.4,39.0,0.0,114,557,0
2026-06-07,DC008,MED003,70.98,0.4,0,312.5,33.0,699.0,130,582,0
2026-06-07,DC001,MED004,77.85,0.4,0,497.0,39.0,1309.0,305,1105,0
2026-06-07,DC002,MED004,105.58,0.4,0,1226.8,81.0,0.0,49,987,0
2026-06-07,DC003,MED004,104.04,0.4,0,1298.0,179.0,0.0,51,984,0
2026-06-07,DC004,MED004,114.62,0.4,0,384.7,58.0,1309.0,313,1144,0
2026-06-07,DC005,MED004,104.56,0.4,0,1226.9,141.0,1309.0,50,976,0
2026-06-07,DC006,MED004,96.36,0.4,0,1797.9,115.0,0.0,48,963,0
2026-06-07,DC007,MED004,97.4,0.4,0,1335.8,127.0,0.0,304,1122,0
2026-06-07,DC008,MED004,134.83,0.4,0,734.2,66.0,1309.0,221,1043,0
2026-06-07,DC001,MED005,24.93,0.4,0,703.2,39.0,0.0,90,342,0
2026-06-07,DC002,MED005,36.63,0.4,0,425.5,40.0,0.0,63,321,0
2026-06-07,DC003,MED005,0.0,0.4,0,366.2,32.0,0.0,39,309,0
2026-06-07,DC004,MED005,4.23,0.4,0,572.8,47.0,0.0,148,390,0
2026-06-07,DC005,MED005,40.04,0.4,0,677.2,101.0,0.0,48,373,0
2026-06-07,DC006,MED005,0.0,0.4,0,594.2,73.0,0.0,65,337,0
2026-06-07,DC007,MED005,35.55,0.4,0,664.3,77.0,0.0,129,364,0
2026-06-07,DC008,MED005,6.55,0.4,0,342.8,40.0,494.0,57,327,0
2026-06-07,DC001,MED006,11.58,0.4,0,183.5,26.0,0.0,19,203,0
2026-06-07,DC002,MED006,14.49,0.4,0,99.0,8.0,258.0,17,204,0
2026-06-07,DC003,MED006,36.03,0.4,0,232.8,30.0,0.0,17,190,0
2026-06-07,DC004,MED006,24.63,0.4,0,184.0,16.0,258.0,38,220,0
2026-06-07,DC005,MED006,12.76,0.4,0,121.4,12.0,258.0,94,274,0
2026-06-07,DC006,MED006,28.85,0.4,0,117.2,17.0,258.0,27,210,0
2026-06-07,DC007,MED006,29.37,0.4,0,91.2,13.0,258.0,38,213,0
2026-06-07,DC008,MED006,17.81,0.4,0,149.2,14.0,258.0,20,202,0
2026-06-07,DC001,MED007,63.08,0.4,0,344.6,35.0,625.0,32,469,0
2026-06-07,DC002,MED007,63.8,0.4,0,263.4,21.0,625.0,211,586,0
2026-06-07,DC003,MED007,61.47,0.4,0,779.7,114.0,0.0,90,499,0
2026-06-07,DC004,MED007,38.6,0.4,0,302.3,28.0,625.0,31,473,0
2026-06-07,DC005,MED007,31.02,0.4,0,469.9,69.0,625.0,32,462,0
2026-06-07,DC006,MED007,23.32,0.4,0,260.5,31.0,625.0,31,482,0
2026-06-07,DC007,MED007,38.87,0.4,0,670.7,61.0,0.0,32,482,0
2026-06-07,DC008,MED007,43.19,0.4,0,483.5,56.0,625.0,31,481,0
2026-06-07,DC001,MED008,101.41,0.4,0,808.1,115.0,0.0,244,1124,0
2026-06-07,DC002,MED008,104.58,0.4,0,1389.9,203.0,0.0,395,1200,0
2026-06-07,DC003,MED008,128.17,0.4,0,202.6,24.0,1205.0,236,1112,0
2026-06-07,DC004,MED008,87.28,0.4,0,894.0,79.0,1205.0,166,954,0
2026-06-07,DC005,MED008,91.13,0.4,0,678.9,79.0,1205.0,344,1091,0
2026-06-07,DC006,MED008,67.7,0.4,0,1453.2,76.0,0.0,134,935,0
2026-06-07,DC007,MED008,121.3,0.4,0,1271.8,95.0,0.0,158,955,0
2026-06-07,DC008,MED008,74.34,0.4,0,799.2,90.0,1205.0,49,902,0
2026-06-07,DC001,MED009,103.58,0.4,0,405.1,43.0,1366.0,243,1263,0
2026-06-07,DC002,MED009,134.25,0.4,0,853.2,124.0,0.0,192,1239,0
2026-06-07,DC003,MED009,124.42,0.4,0,319.5,31.0,1366.0,289,1297,0
2026-06-07,DC004,MED009,139.74,0.4,0,930.8,87.0,1366.0,272,1100,0
2026-06-07,DC005,MED009,119.55,0.4,0,1687.3,135.0,0.0,238,1093,0
2026-06-07,DC006,MED009,102.03,0.4,0,1551.9,96.0,0.0,63,1025,0
2026-06-07,DC007,MED009,126.64,0.4,0,575.8,59.0,1366.0,60,1016,0
2026-06-07,DC008,MED009,129.2,0.4,0,1071.1,73.0,1366.0,240,1096,0
2026-06-07,DC001,MED010,3.59,0.4,0,651.6,83.0,0.0,59,376,0
2026-06-07,DC002,MED010,57.03,0.4,0,673.3,42.0,0.0,60,355,0
2026-06-07,DC003,MED010,18.01,0.4,0,296.0,33.0,549.0,98,350,0
2026-06-07,DC004,MED010,21.92,0.4,0,406.8,51.0,549.0,107,386,0
2026-06-07,DC005,MED010,35.79,0.4,0,677.2,41.0,0.0,78,452,0
2026-06-07,DC006,MED010,12.79,0.4,0,1046.0,155.0,0.0,57,398,0
2026-06-07,DC007,MED010,11.02,0.4,0,561.3,83.0,0.0,71,382,0
2026-06-07,DC008,MED010,57.74,0.4,0,543.0,33.0,0.0,94,402,0
2026-06-07,DC001,MED011,29.75,0.4,0,573.4,67.0,0.0,140,458,0
2026-06-07,DC002,MED011,35.83,0.4,0,186.6,14.0,520.0,117,438,0
2026-06-07,DC003,MED011,58.43,0.4,0,439.6,62.0,0.0,106,437,0
2026-06-07,DC004,MED011,48.7,0.4,0,424.2,48.0,0.0,79,434,0
2026-06-07,DC005,MED011,62.55,0.4,0,575.3,74.0,0.0,185,491,0
2026-06-07,DC006,MED011,54.3,0.4,0,583.7,73.0,0.0,32,403,0
2026-06-07,DC007,MED011,32.29,0.4,0,458.2,43.0,0.0,32,411,0
2026-06-07,DC008,MED011,50.46,0.4,0,530.3,40.0,0.0,86,415,0
2026-06-07,DC001,MED012,69.63,0.4,0,936.7,122.0,0.0,133,610,0
2026-06-07,DC002,MED012,52.78,0.4,0,931.7,92.0,0.0,95,577,0
2026-06-07,DC003,MED012,13.4,0.4,0,387.7,20.0,890.0,104,586,0
2026-06-07,DC004,MED012,24.3,0.4,0,519.9,35.0,890.0,271,692,0
2026-06-07,DC005,MED012,17.6,0.4,0,999.3,138.0,0.0,109,691,0
2026-06-07,DC006,MED012,0.0,0.4,0,1048.5,145.0,890.0,190,616,0
2026-06-07,DC007,MED012,0.0,0.4,0,1269.2,100.0,0.0,258,654,0
2026-06-07,DC008,MED012,61.53,0.4,0,1135.7,81.0,0.0,178,602,0
2026-06-07,DC001,MED013,21.53,0.4,0,439.3,35.0,0.0,19,275,0
2026-06-07,DC002,MED013,34.05,0.4,0,406.7,31.0,0.0,19,282,0
2026-06-07,DC003,MED013,23.92,0.4,0,96.0,10.0,361.0,17,277,0
2026-06-07,DC004,MED013,17.71,0.4,0,201.3,18.0,361.0,17,270,0
2026-06-07,DC005,MED013,25.54,0.4,0,404.2,47.0,0.0,19,286,0
2026-06-07,DC006,MED013,47.2,0.4,0,128.1,15.0,361.0,50,303,0
2026-06-07,DC007,MED013,28.24,0.4,0,404.3,27.0,0.0,80,318,0
2026-06-07,DC008,MED013,34.66,0.4,0,99.2,6.0,361.0,83,310,0
2026-06-07,DC001,MED014,37.58,0.4,0,521.3,34.0,0.0,32,338,0
2026-06-07,DC002,MED014,11.42,0.4,0,457.4,52.0,0.0,32,338,0
2026-06-07,DC003,MED014,58.86,0.4,0,290.6,32.0,0.0,117,400,0
2026-06-07,DC004,MED014,30.66,0.4,0,288.8,16.0,437.0,34,344,0
2026-06-07,DC005,MED014,13.0,0.4,0,480.1,28.0,0.0,123,365,0
2026-06-07,DC006,MED014,26.26,0.4,0,505.0,38.0,0.0,30,331,0
2026-06-07,DC007,MED014,31.35,0.4,0,492.9,65.0,0.0,114,400,0
2026-06-07,DC008,MED014,47.24,0.4,0,126.4,8.0,437.0,94,353,0
2026-06-07,DC001,MED015,93.4,0.4,0,710.0,65.0,1245.0,403,1295,0
2026-06-07,DC002,MED015,167.38,0.4,0,766.0,70.0,0.0,376,1249,0
2026-06-07,DC003,MED015,87.65,0.4,0,219.1,21.0,1245.0,402,1232,0
2026-06-07,DC004,MED015,108.5,0.4,0,970.9,94.0,1245.0,250,1046,0
2026-06-07,DC005,MED015,50.54,0.4,0,387.6,24.0,1245.0,56,935,0
2026-06-07,DC006,MED015,92.01,0.4,0,606.2,36.0,1245.0,58,914,0
2026-06-07,DC007,MED015,103.01,0.4,0,1461.9,149.0,0.0,281,1074,0
2026-06-07,DC008,MED015,69.69,0.4,0,973.2,118.0,1245.0,55,956,0
2026-06-07,DC001,MED016,68.91,0.4,0,260.1,18.0,454.0,49,295,0
2026-06-07,DC002,MED016,35.12,0.4,0,285.6,27.0,0.0,108,330,0
2026-06-07,DC003,MED016,11.24,0.4,0,404.3,58.0,0.0,55,296,0
2026-06-07,DC004,MED016,34.78,0.4,0,473.5,55.0,0.0,54,327,0
2026-06-07,DC005,MED016,7.25,0.4,0,337.8,23.0,454.0,172,432,0
2026-06-07,DC006,MED016,61.05,0.4,0,326.0,45.0,454.0,84,333,0
2026-06-07,DC007,MED016,53.56,0.4,0,232.5,28.0,454.0,46,315,0
2026-06-07,DC008,MED016,33.18,0.4,0,557.3,62.0,0.0,51,293,0
2026-06-07,DC001,MED017,32.93,0.4,0,191.6,19.0,0.0,65,252,0
2026-06-07,DC002,MED017,18.91,0.4,0,156.5,14.0,0.0,83,268,0
2026-06-07,DC003,MED017,38.67,0.4,0,92.9,10.0,292.0,19,230,0
2026-06-07,DC004,MED017,28.16,0.4,0,222.6,31.0,292.0,82,264,0
2026-06-07,DC005,MED017,35.7,0.4,0,289.2,35.0,0.0,28,240,0
2026-06-07,DC006,MED017,33.86,0.4,0,320.1,30.0,0.0,17,228,0
2026-06-07,DC007,MED017,35.6,0.4,0,267.4,29.0,0.0,86,273,0
2026-06-07,DC008,MED017,21.8,0.4,0,157.3,22.0,292.0,39,241,0
2026-06-07,DC001,MED018,18.36,0.4,0,288.4,31.0,429.0,90,369,0
2026-06-07,DC002,MED018,72.73,0.4,0,324.5,27.0,0.0,36,334,0
2026-06-07,DC003,MED018,8.08,0.4,0,298.7,22.0,0.0,110,370,0
2026-06-07,DC004,MED018,15.32,0.4,0,200.9,26.0,429.0,101,362,0
2026-06-07,DC005,MED018,34.9,0.4,0,305.2,29.0,429.0,31,336,0
2026-06-07,DC006,MED018,34.93,0.4,0,391.7,50.0,429.0,43,340,0
2026-06-07,DC007,MED018,24.89,0.4,0,489.0,31.0,0.0,34,334,0
2026-06-07,DC008,MED018,44.73,0.4,0,390.5,49.0,0.0,31,338,0
2026-06-07,DC001,MED019,74.73,0.4,0,514.3,32.0,0.0,92,505,0
2026-06-07,DC002,MED019,57.36,0.4,0,105.9,12.0,609.0,91,504,0
2026-06-07,DC003,MED019,52.63,0.4,0,137.8,10.0,609.0,41,472,0
2026-06-07,DC004,MED019,57.28,0.4,0,344.3,27.0,609.0,43,459,0
2026-06-07,DC005,MED019,48.31,0.4,0,106.3,10.0,609.0,146,562,0
2026-06-07,DC006,MED019,25.64,0.4,0,439.7,36.0,609.0,40,467,0
2026-06-07,DC007,MED019,63.38,0.4,0,455.9,37.0,0.0,42,475,0
2026-06-07,DC008,MED019,72.16,0.4,0,136.7,14.0,609.0,42,482,0
2026-06-07,DC001,MED020,35.17,0.4,0,126.6,10.0,376.0,102,356,0
2026-06-07,DC002,MED020,16.91,0.4,0,171.1,15.0,376.0,67,312,0
2026-06-07,DC003,MED020,31.56,0.4,0,114.8,13.0,376.0,59,312,0
2026-06-07,DC004,MED020,44.34,0.4,0,175.3,15.0,376.0,52,308,0
2026-06-07,DC005,MED020,24.06,0.4,0,56.9,3.0,376.0,59,313,0
2026-06-07,DC006,MED020,42.52,0.4,0,306.9,21.0,376.0,68,316,0
2026-06-07,DC007,MED020,32.65,0.4,0,187.3,15.0,376.0,22,298,0
2026-06-07,DC008,MED020,36.34,0.4,0,334.3,47.0,0.0,23,296,0
2026-06-07,DC001,MED021,84.95,0.4,0,1709.5,178.0,0.0,70,1065,0
2026-06-07,DC002,MED021,70.34,0.4,0,475.8,54.0,1413.0,147,1051,0
2026-06-07,DC003,MED021,153.83,0.4,0,1084.5,123.0,0.0,277,1145,0
2026-06-07,DC004,MED021,133.74,0.4,0,1747.0,191.0,0.0,182,1147,0
2026-06-07,DC005,MED021,128.18,0.4,0,1008.2,108.0,1413.0,70,1081,0
2026-06-07,DC006,MED021,136.75,0.4,0,1646.5,119.0,0.0,77,1060,0
2026-06-07,DC007,MED021,123.57,0.4,0,1131.9,83.0,0.0,225,1151,0
2026-06-07,DC008,MED021,137.91,0.4,0,642.7,75.0,1413.0,257,1151,0
2026-06-07,DC001,MED022,34.41,0.4,0,121.7,11.0,424.0,106,378,0
2026-06-07,DC002,MED022,54.34,0.4,0,80.5,6.0,424.0,26,340,0
2026-06-07,DC003,MED022,53.46,0.4,0,113.5,9.0,424.0,142,423,0
2026-06-07,DC004,MED022,44.6,0.4,0,437.5,24.0,0.0,25,337,0
2026-06-07,DC005,MED022,38.08,0.4,0,306.2,32.0,424.0,104,372,0
2026-06-07,DC006,MED022,28.95,0.4,0,349.3,27.0,424.0,99,364,0
2026-06-07,DC007,MED022,43.12,0.4,0,379.1,56.0,0.0,57,357,0
2026-06-07,DC008,MED022,57.33,0.4,0,244.6,21.0,424.0,26,328,0
2026-06-07,DC001,MED023,0.0,0.4,0,703.2,50.0,0.0,63,426,0
2026-06-07,DC002,MED023,57.35,0.4,0,595.5,42.0,0.0,56,405,0
2026-06-07,DC003,MED023,16.23,0.4,0,351.2,41.0,642.0,76,442,0
2026-06-07,DC004,MED023,18.59,0.4,0,407.1,57.0,642.0,59,393,0
2026-06-07,DC005,MED023,3.54,0.4,0,290.6,40.0,642.0,68,525,0
2026-06-07,DC006,MED023,8.47,0.4,0,825.9,92.0,0.0,55,427,0
2026-06-07,DC007,MED023,47.1,0.4,0,746.8,39.0,0.0,50,397,0
2026-06-07,DC008,MED023,50.53,0.4,0,435.7,51.0,642.0,90,427,0
2026-06-07,DC001,MED024,30.39,0.4,0,140.0,8.0,344.0,76,286,0
2026-06-07,DC002,MED024,22.53,0.4,0,407.6,44.0,0.0,55,280,0
2026-06-07,DC003,MED024,16.09,0.4,0,321.1,44.0,0.0,21,272,0
2026-06-07,DC004,MED024,342.48,0.4,0,383.4,22.0,0.0,64,296,0
2026-06-07,DC005,MED024,23.98,0.4,0,196.1,14.0,344.0,20,259,0
2026-06-07,DC006,MED024,30.13,0.4,0,381.4,33.0,344.0,38,274,0
2026-06-07,DC007,MED024,24.45,0.4,0,203.3,11.0,344.0,98,295,0
2026-06-07,DC008,MED024,24.72,0.4,0,177.4,26.0,344.0,97,320,0
2026-06-07,DC001,MED025,98.74,0.4,0,820.4,81.0,1266.0,52,939,0
2026-06-07,DC002,MED025,101.68,0.4,0,1314.0,128.0,0.0,247,1023,0
2026-06-07,DC003,MED025,114.92,0.4,0,1052.0,120.0,0.0,182,1011,0
2026-06-07,DC004,MED025,91.21,0.4,0,830.0,84.0,1266.0,318,1090,0
2026-06-07,DC005,MED025,104.61,0.4,0,805.1,42.0,1266.0,50,956,0
2026-06-07,DC006,MED025,123.72,0.4,0,1519.6,77.0,0.0,51,953,0
2026-06-07,DC007,MED025,105.02,0.4,0,350.8,43.0,1266.0,323,1089,0
2026-06-07,DC008,MED025,114.01,0.4,0,872.6,96.0,1266.0,183,1000,0
2026-06-07,DC001,MED026,66.52,0.4,0,1004.5,68.0,0.0,244,874,0
2026-06-07,DC002,MED026,64.57,0.4,0,323.8,44.0,1028.0,48,771,0
2026-06-07,DC003,MED026,75.52,0.4,0,945.6,75.0,0.0,188,818,0
2026-06-07,DC004,MED026,77.6,0.4,0,461.6,27.0,1028.0,157,815,0
2026-06-07,DC005,MED026,,0.4,0,365.0,47.0,1028.0,240,869,0
2026-06-07,DC006,MED026,64.39,0.4,0,1020.8,98.0,1028.0,49,765,0
2026-06-07,DC007,MED026,76.91,0.4,0,1041.6,88.0,0.0,192,836,0
2026-06-07,DC008,MED026,99.62,0.4,0,1201.2,74.0,0.0,45,790,0
2026-06-07,DC001,MED027,72.95,0.4,0,373.5,23.0,899.0,46,685,0
2026-06-07,DC002,MED027,68.88,0.4,0,805.5,119.0,0.0,43,684,0
2026-06-07,DC003,MED027,73.36,0.4,0,830.3,95.0,0.0,205,766,0
2026-06-07,DC004,MED027,48.8,0.4,0,784.0,111.0,0.0,38,679,0
2026-06-07,DC005,MED027,48.51,0.4,0,555.6,39.0,899.0,44,675,0
2026-06-07,DC006,MED027,40.52,0.4,0,541.6,56.0,899.0,55,700,0
2026-06-07,DC007,MED027,72.79,0.4,0,923.1,70.0,0.0,231,786,0
2026-06-07,DC008,MED027,85.6,0.4,0,1130.0,121.0,0.0,42,678,0
2026-06-07,DC001,MED028,39.62,0.4,0,80.5,12.0,349.0,126,355,0
2026-06-07,DC002,MED028,42.39,0.4,0,116.5,14.0,349.0,55,293,0
2026-06-07,DC003,MED028,44.66,0.4,0,193.2,14.0,0.0,49,286,0
2026-06-07,DC004,MED028,35.07,0.4,0,131.2,7.0,349.0,48,286,0
