sku_id,supplier_type,dc_id,lead_time_days,min_order_qty,max_order_qty
MED028,regular,DC001,6.0,50,10000
MED028,local,DC001,2.4,20,2000
MED028,transfer,DC001,1.5,0,5000
MED028,urgent,DC001,3.6,50,1000
MED028,regular,DC002,6.0,50,10000
MED028,local,DC002,2.4,20,2000
MED028,transfer,DC002,1.5,0,5000
MED028,urgent,DC002,3.6,50,1000
MED028,regular,DC003,6.0,50,10000
MED028,local,DC003,2.4,20,2000
MED028,transfer,DC003,1.5,0,5000
MED028,urgent,DC003,3.6,50,1000
MED028,regular,DC004,7.0,50,10000
MED028,local,DC004,2.8,20,2000
MED028,transfer,DC004,1.8,0,5000
MED028,urgent,DC004,4.2,50,1000
MED028,regular,DC005,7.0,50,10000
MED028,local,DC005,2.8,20,2000
MED028,transfer,DC005,1.8,0,5000
MED028,urgent,DC005,4.2,50,1000
MED028,regular,DC006,6.0,50,10000
MED028,local,DC006,2.4,20,2000
MED028,transfer,DC006,1.5,0,5000
MED028,urgent,DC006,3.6,50,1000
MED028,regular,DC007,6.0,50,10000
MED028,local,DC007,2.4,20,2000
MED028,transfer,DC007,1.5,0,5000
MED028,urgent,DC007,3.6,50,1000
MED028,regular,DC008,6.0,50,10000
MED028,local,DC008,2.4,20,2000
MED028,transfer,DC008,1.5,0,5000
MED028,urgent,DC008,3.6,50,1000
MED029,regular,DC001,4.0,50,10000
MED029,local,DC001,2.0,20,2000
MED029,transfer,DC001,1.0,0,5000
MED029,urgent,DC001,2.4,50,1000
MED029,regular,DC002,4.0,50,10000
MED029,local,DC002,2.0,20,2000
MED029,transfer,DC002,1.0,0,5000
MED029,urgent,DC002,2.4,50,1000
MED029,regular,DC003,4.0,50,10000
MED029,local,DC003,2.0,20,2000
MED029,transfer,DC003,1.0,0,5000
MED029,urgent,DC003,2.4,50,1000
MED029,regular,DC004,6.0,50,10000
MED029,local,DC004,2.4,20,2000
MED029,transfer,DC004,1.5,0,5000
MED029,urgent,DC004,3.6,50,1000
MED029,regular,DC005,7.0,50,10000
MED029,local,DC005,2.8,20,2000
MED029,transfer,DC005,1.8,0,5000
MED029,urgent,DC005,4.2,50,1000
MED029,regular,DC006,10.0,50,10000
MED029,local,DC006,4.0,20,2000
MED029,transfer,DC006,2.5,0,5000
MED029,urgent,DC006,6.0,50,1000
MED029,regular,DC007,5.0,50,10000
MED029,local,DC007,2.0,20,2000
MED029,transfer,DC007,1.2,0,5000
MED029,urgent,DC007,3.0,50,1000
MED029,regular,DC008,8.0,50,10000
MED029,local,DC008,3.2,20,2000
MED029,transfer,DC008,2.0,0,5000
MED029,urgent,DC008,4.8,50,1000
MED030,regular,DC001,4.0,50,10000
MED030,local,DC001,2.0,20,2000
MED030,transfer,DC001,1.0,0,5000
MED030,urgent,DC001,2.4,50,1000
MED030,regular,DC002,2.0,50,10000
MED030,local,DC002,2.0,20,2000
MED030,transfer,DC002,1.0,0,5000
MED030,urgent,DC002,1.2,50,1000
MED030,regular,DC003,3.0,50,10000
MED030,local,DC003,2.0,20,2000
MED030,transfer,DC003,1.0,0,5000
MED030,urgent,DC003,1.8,50,1000
MED030,regular,DC004,7.0,50,10000
MED030,local,DC004,2.8,20,2000
MED030,transfer,DC004,1.8,0,5000
MED030,urgent,DC004,4.2,50,1000
MED030,regular,DC005,8.0,50,10000
MED030,local,DC005,3.2,20,2000
MED030,transfer,DC005,2.0,0,5000
MED030,urgent,DC005,4.8,50,1000
MED030,regular,DC006,10.0,50,10000
MED030,local,DC006,4.0,20,2000
MED030,transfer,DC006,2.5,0,5000
MED030,urgent,DC006,6.0,50,1000
MED030,regular,DC007,4.0,50,10000
MED030,local,DC007,2.0,20,2000
MED030,transfer,DC007,1.0,0,5000
MED030,urgent,DC007,2.4,50,1000
MED030,regular,DC008,7.0,50,10000
MED030,local,DC008,2.8,20,2000
MED030,transfer,DC008,1.8,0,5000
MED030,urgent,DC008,4.2,50,1000
MED031,regular,DC001,3.0,50,10000
MED031,local,DC001,2.0,20,2000
MED031,transfer,DC001,1.0,0,5000
MED031,urgent,DC001,1.8,50,1000
MED031,regular,DC002,4.0,50,10000
MED031,local,DC002,2.0,20,2000
MED031,transfer,DC002,1.0,0,5000
MED031,urgent,DC002,2.4,50,1000
MED031,regular,DC003,3.0,50,10000
MED031,local,DC003,2.0,20,2000
MED031,transfer,DC003,1.0,0,5000
MED031,urgent,DC003,1.8,50,1000
MED031,regular,DC004,7.0,50,10000
MED031,local,DC004,2.8,20,2000
MED031,transfer,DC004,1.8,0,5000
MED031,urgent,DC004,4.2,50,1000
MED031,regular,DC005,6.0,50,10000
MED031,local,DC005,2.4,20,2000
MED031,transfer,DC005,1.5,0,5000
MED031,urgent,DC005,3.6,50,1000
MED031,regular,DC006,8.0,50,10000
MED031,local,DC006,3.2,20,2000
MED031,transfer,DC006,2.0,0,5000
MED031,urgent,DC006,4.8,50,1000
MED031,regular,DC007,7.0,50,10000
MED031,local,DC007,2.8,20,2000
MED031,transfer,DC007,1.8,0,5000
MED031,urgent,DC007,4.2,50,1000
MED031,regular,DC008,6.0,50,10000
MED031,local,DC008,2.4,20,2000
MED031,transfer,DC008,1.5,0,5000
MED031,urgent,DC008,3.6,50,1000
MED031,regular,DC001,6.0,50,10000
MED031,local,DC001,2.4,20,2000
MED031,transfer,DC001,1.5,0,5000
MED031,urgent,DC001,3.6,50,1000
MED031,regular,DC002,6.0,50,10000
MED031,local,DC002,2.4,20,2000
MED031,transfer,DC002,1.5,0,5000
MED031,urgent,DC002,3.6,50,1000
MED031,regular,DC003,6.0,50,10000
MED031,local,DC003,2.4,20,2000
MED031,transfer,DC003,1.5,0,5000
MED031,urgent,DC003,3.6,50,1000
MED031,regular,DC004,6.0,50,10000
MED031,local,DC004,2.4,20,2000
MED031,transfer,DC004,1.5,0,5000
MED031,urgent,DC004,3.6,50,1000
MED031,regular,DC005,8.0,50,10000
MED031,local,DC005,3.2,20,2000
MED031,transfer,DC005,2.0,0,5000
MED031,urgent,DC005,4.8,50,1000
MED031,regular,DC006,10.0,50,10000
MED031,local,DC006,4.0,20,2000
MED031,transfer,DC006,2.5,0,5000
MED031,urgent,DC006,6.0,50,1000
MED031,regular,DC007,5.0,50,10000
MED031,local,DC007,2.0,20,2000
MED031,transfer,DC007,1.2,0,5000
MED031,urgent,DC007,3.0,50,1000
MED031,regular,DC008,6.0,50,10000
MED031,local,DC008,2.4,20,2000
MED031,transfer,DC008,1.5,0,5000
MED031,urgent,DC008,3.6,50,1000
MED032,regular,DC001,5.0,50,10000
MED032,local,DC001,2.0,20,2000
MED032,transfer,DC001,1.2,0,5000
MED032,urgent,DC001,3.0,50,1000
MED032,regular,DC002,3.0,50,10000
MED032,local,DC002,2.0,20,2000
MED032,transfer,DC002,1.0,0,5000
MED032,urgent,DC002,1.8,50,1000
MED032,regular,DC003,2.0,50,10000
MED032,local,DC003,2.0,20,2000
MED032,transfer,DC003,1.0,0,5000
MED032,urgent,DC003,1.2,50,1000
MED032,regular,DC004,5.0,50,10000
MED032,local,DC004,2.0,20,2000
MED032,transfer,DC004,1.2,0,5000
MED032,urgent,DC004,3.0,50,1000
MED032,regular,DC005,7.0,50,10000
MED032,local,DC005,2.8,20,2000
MED032,transfer,DC005,1.8,0,5000
MED032,urgent,DC005,4.2,50,1000
MED032,regular,DC006,6.0,50,10000
MED032,local,DC006,2.4,20,2000
MED032,transfer,DC006,1.5,0,5000
MED032,urgent,DC006,3.6,50,1000
MED032,regular,DC007,7.0,50,10000
MED032,local,DC007,2.8,20,2000
MED032,transfer,DC007,1.8,0,5000
MED032,urgent,DC007,4.2,50,1000
MED032,regular,DC008,5.0,50,10000
MED032,local,DC008,2.0,20,2000
MED032,transfer,DC008,1.2,0,5000
MED032,urgent,DC008,3.0,50,1000
MED032,regular,DC001,4.0,50,10000
MED032,local,DC001,2.0,20,2000
MED032,transfer,DC001,1.0,0,5000
MED032,urgent,DC001,2.4,50,1000
MED032,regular,DC002,3.0,50,10000
MED032,local,DC002,2.0,20,2000
MED032,transfer,DC002,1.0,0,5000
MED032,urgent,DC002,1.8,50,1000
MED032,regular,DC003,5.0,50,10000
MED032,local,DC003,2.0,20,2000
MED032,transfer,DC003,1.2,0,5000
MED032,urgent,DC003,3.0,50,1000
MED032,regular,DC004,6.0,50,10000
MED032,local,DC004,2.4,20,2000
MED032,transfer,DC004,1.5,0,5000
MED032,urgent,DC004,3.6,50,1000
MED032,regular,DC005,9.0,50,10000
MED032,local,DC005,3.6,20,2000
MED032,transfer,DC005,2.2,0,5000
MED032,urgent,DC005,5.4,50,1000
MED032,regular,DC006,10.0,50,10000
MED032,local,DC006,4.0,20,2000
MED032,transfer,DC006,2.5,0,5000
MED032,urgent,DC006,6.0,50,1000
MED032,regular,DC007,7.0,50,10000
MED032,local,DC007,2.8,20,2000
MED032,transfer,DC007,1.8,0,5000
MED032,urgent,DC007,4.2,50,1000
MED032,regular,DC008,6.0,50,10000
MED032,local,DC008,2.4,20,2000
MED032,transfer,DC008,1.5,0,5000
MED032,urgent,DC008,3.6,50,1000
MED033,regular,DC001,5.0,50,10000
MED033,local,DC001,2.0,20,2000
MED033,transfer,DC001,1.2,0,5000
MED033,urgent,DC001,3.0,50,1000
MED033,regular,DC002,3.0,50,10000
MED033,local,DC002,2.0,20,2000
MED033,transfer,DC002,1.0,0,5000
MED033,urgent,DC002,1.8,50,1000
MED033,regular,DC003,4.0,50,10000
MED033,local,DC003,2.0,20,2000
MED033,transfer,DC003,1.0,0,5000
MED033,urgent,DC003,2.4,50,1000
MED033,regular,DC004,5.0,50,10000
MED033,local,DC004,2.0,20,2000
MED033,transfer,DC004,1.2,0,5000
MED033,urgent,DC004,3.0,50,1000
MED033,regular,DC005,7.0,50,10000
MED033,local,DC005,2.8,20,2000
MED033,transfer,DC005,1.8,0,5000
MED033,urgent,DC005,4.2,50,1000
MED033,regular,DC006,6.0,50,10000
MED033,local,DC006,2.4,20,2000
MED033,transfer,DC006,1.5,0,5000
MED033,urgent,DC006,3.6,50,1000
MED033,regular,DC007,7.0,50,10000
MED033,local,DC007,2.8,20,2000
MED033,transfer,DC007,1.8,0,5000
MED033,urgent,DC007,4.2,50,1000
MED033,regular,DC008,5.0,50,10000
MED033,local,DC008,2.0,20,2000
MED033,transfer,DC008,1.2,0,5000
MED033,urgent,DC008,3.0,50,1000
MED034,regular,DC001,7.0,50,10000
MED034,local,DC001,2.8,20,2000
MED034,transfer,DC001,1.8,0,5000
MED034,urgent,DC001,4.2,50,1000
MED034,regular,DC002,4.0,50,10000
MED034,local,DC002,2.0,20,2000
MED034,transfer,DC002,1.0,0,5000
MED034,urgent,DC002,2.4,50,1000
MED034,regular,DC003,3.0,50,10000
MED034,local,DC003,2.0,20,2000
MED034,transfer,DC003,1.0,0,5000
MED034,urgent,DC003,1.8,50,1000
MED034,regular,DC004,7.0,50,10000
MED034,local,DC004,2.8,20,2000
MED034,transfer,DC004,1.8,0,5000
MED034,urgent,DC004,4.2,50,1000
MED034,regular,DC005,5.0,50,10000
MED034,local,DC005,2.0,20,2000
MED034,transfer,DC005,1.2,0,5000
MED034,urgent,DC005,3.0,50,1000
MED034,regular,DC006,6.0,50,10000
MED034,local,DC006,2.4,20,2000
MED034,transfer,DC006,1.5,0,5000
MED034,urgent,DC006,3.6,50,1000
MED034,regular,DC007,7.0,50,10000
MED034,local,DC007,2.8,20,2000
MED034,transfer,DC007,1.8,0,5000
MED034,urgent,DC007,4.2,50,1000
MED034,regular,DC008,6.0,50,10000
MED034,local,DC008,2.4,20,2000
MED034,transfer,DC008,1.5,0,5000
MED034,urgent,DC008,3.6,50,1000
MED034,regular,DC001,6.0,50,10000
MED034,local,DC001,2.4,20,2000
MED034,transfer,DC001,1.5,0,5000
MED034,urgent,DC001,3.6,50,1000
MED034,regular,DC002,5.0,50,10000
MED034,local,DC002,2.0,20,2000
MED034,transfer,DC002,1.2,0,5000
MED034,urgent,DC002,3.0,50,1000
MED034,regular,DC003,5.0,50,10000
MED034,local,DC003,2.0,20,2000
MED034,transfer,DC003,1.2,0,5000
MED034,urgent,DC003,3.0,50,1000
MED034,regular,DC004,6.0,50,10000
MED034,local,DC004,2.4,20,2000
MED034,transfer,DC004,1.5,0,5000
MED034,urgent,DC004,3.6,50,1000
MED034,regular,DC005,6.0,50,10000
MED034,local,DC005,2.4,20,2000
MED034,transfer,DC005,1.5,0,5000
MED034,urgent,DC005,3.6,50,1000
MED034,regular,DC006,6.0,50,10000
MED034,local,DC006,2.4,20,2000
MED034,transfer,DC006,1.5,0,5000
MED034,urgent,DC006,3.6,50,1000
MED034,regular,DC007,5.0,50,10000
MED034,local,DC007,2.0,20,2000
MED034,transfer,DC007,1.2,0,5000
MED034,urgent,DC007,3.0,50,1000
MED034,regular,DC008,7.0,50,10000
MED034,local,DC008,2.8,20,2000
MED034,transfer,DC008,1.8,0,5000
MED034,urgent,DC008,4.2,50,1000
MED035,regular,DC001,6.0,50,10000
MED035,local,DC001,2.4,20,2000
MED035,transfer,DC001,1.5,0,5000
MED035,urgent,DC001,3.6,50,1000
MED035,regular,DC002,5.0,50,10000
MED035,local,DC002,2.0,20,2000
MED035,transfer,DC002,1.2,0,5000
MED035,urgent,DC002,3.0,50,1000
MED035,regular,DC003,2.0,50,10000
MED035,local,DC003,2.0,20,2000
MED035,transfer,DC003,1.0,0,5000
MED035,urgent,DC003,1.2,50,1000
MED035,regular,DC004,8.0,50,10000
MED035,local,DC004,3.2,20,2000
MED035,transfer,DC004,2.0,0,5000
MED035,urgent,DC004,4.8,50,1000
MED035,regular,DC005,5.0,50,10000
MED035,local,DC005,2.0,20,2000
MED035,transfer,DC005,1.2,0,5000
MED035,urgent,DC005,3.0,50,1000
MED035,regular,DC006,7.0,50,10000
MED035,local,DC006,2.8,20,2000
MED035,transfer,DC006,1.8,0,5000
MED035,urgent,DC006,4.2,50,1000
MED035,regular,DC007,4.0,50,10000
MED035,local,DC007,2.0,20,2000
MED035,transfer,DC007,1.0,0,5000
MED035,urgent,DC007,2.4,50,1000
MED035,regular,DC008,8.0,50,10000
MED035,local,DC008,3.2,20,2000
MED035,transfer,DC008,2.0,0,5000
MED035,urgent,DC008,4.8,50,1000
MED036,regular,DC001,3.0,50,10000
MED036,local,DC001,2.0,20,2000
MED036,transfer,DC001,1.0,0,5000
MED036,urgent,DC001,1.8,50,1000
MED036,regular,DC002,6.0,50,10000
MED036,local,DC002,2.4,20,2000
MED036,transfer,DC002,1.5,0,5000
MED036,urgent,DC002,3.6,50,1000
MED036,regular,DC003,5.0,50,10000
MED036,local,DC003,2.0,20,2000
MED036,transfer,DC003,1.2,0,5000
MED036,urgent,DC003,3.0,50,1000
MED036,regular,DC004,8.0,50,10000
MED036,local,DC004,3.2,20,2000
MED036,transfer,DC004,2.0,0,5000
MED036,urgent,DC004,4.8,50,1000
MED036,regular,DC005,9.0,50,10000
MED036,local,DC005,3.6,20,2000
MED036,transfer,DC005,2.2,0,5000
MED036,urgent,DC005,5.4,50,1000
MED036,regular,DC006,10.0,50,10000
MED036,local,DC006,4.0,20,2000
MED036,transfer,DC006,2.5,0,5000
MED036,urgent,DC006,6.0,50,1000
MED036,regular,DC007,4.0,50,10000
MED036,local,DC007,2.0,20,2000
MED036,transfer,DC007,1.0,0,5000
MED036,urgent,DC007,2.4,50,1000
MED036,regular,DC008,8.0,50,10000
MED036,local,DC008,3.2,20,2000
MED036,transfer,DC008,2.0,0,5000
MED036,urgent,DC008,4.8,50,1000
MED036,regular,DC001,6.0,50,10000
MED036,local,DC001,2.4,20,2000
MED036,transfer,DC001,1.5,0,5000
MED036,urgent,DC001,3.6,50,1000
MED036,regular,DC002,5.0,50,10000
MED036,local,DC002,2.0,20,2000
MED036,transfer,DC002,1.2,0,5000
MED036,urgent,DC002,3.0,50,1000
MED036,regular,DC003,5.0,50,10000
MED036,local,DC003,2.0,20,2000
MED036,transfer,DC003,1.2,0,5000
MED036,urgent,DC003,3.0,50,1000
MED036,regular,DC004,6.0,50,10000
MED036,local,DC004,2.4,20,2000
MED036,transfer,DC004,1.5,0,5000
MED036,urgent,DC004,3.6,50,1000
MED036,regular,DC005,9.0,50,10000
MED036,local,DC005,3.6,20,2000
MED036,transfer,DC005,2.2,0,5000
MED036,urgent,DC005,5.4,50,1000
MED036,regular,DC006,9.0,50,10000
MED036,local,DC006,3.6,20,2000
MED036,transfer,DC006,2.2,0,5000
MED036,urgent,DC006,5.4,50,1000
MED036,regular,DC007,5.0,50,10000
MED036,local,DC007,2.0,20,2000
MED036,transfer,DC007,1.2,0,5000
MED036,urgent,DC007,3.0,50,1000
MED036,regular,DC008,8.0,50,10000
MED036,local,DC008,3.2,20,2000
MED036,transfer,DC008,2.0,0,5000
MED036,urgent,DC008,4.8,50,1000
MED037,regular,DC001,3.0,50,10000
MED037,local,DC001,2.0,20,2000
MED037,transfer,DC001,1.0,0,5000
MED037,urgent,DC001,1.8,50,1000
MED037,regular,DC002,3.0,50,10000
MED037,local,DC002,2.0,20,2000
MED037,transfer,DC002,1.0,0,5000
MED037,urgent,DC002,1.8,50,1000
MED037,regular,DC003,3.0,50,10000
MED037,local,DC003,2.0,20,2000
MED037,transfer,DC003,1.0,0,5000
MED037,urgent,DC003,1.8,50,1000
MED037,regular,DC004,6.0,50,10000
MED037,local,DC004,2.4,20,2000
MED037,transfer,DC004,1.5,0,5000
MED037,urgent,DC004,3.6,50,1000
MED037,regular,DC005,5.0,50,10000
MED037,local,DC005,2.0,20,2000
MED037,transfer,DC005,1.2,0,5000
MED037,urgent,DC005,3.0,50,1000
MED037,regular,DC006,7.0,50,10000
MED037,local,DC006,2.8,20,2000
MED037,transfer,DC006,1.8,0,5000
MED037,urgent,DC006,4.2,50,1000
MED037,regular,DC007,4.0,50,10000
MED037,local,DC007,2.0,20,2000
MED037,transfer,DC007,1.0,0,5000
MED037,urgent,DC007,2.4,50,1000
MED037,regular,DC008,5.0,50,10000
MED037,local,DC008,2.0,20,2000
MED037,transfer,DC008,1.2,0,5000
MED037,urgent,DC008,3.0,50,1000
MED038,regular,DC001,3.0,50,10000
MED038,local,DC001,2.0,20,2000
MED038,transfer,DC001,1.0,0,5000
MED038,urgent,DC001,1.8,50,1000
MED038,regular,DC002,5.0,50,10000
MED038,local,DC002,2.0,20,2000
MED038,transfer,DC002,1.2,0,5000
MED038,urgent,DC002,3.0,50,1000
MED038,regular,DC003,5.0,50,10000
MED038,local,DC003,2.0,20,2000
MED038,transfer,DC003,1.2,0,5000
MED038,urgent,DC003,3.0,50,1000
MED038,regular,DC004,8.0,50,10000
MED038,local,DC004,3.2,20,2000
MED038,transfer,DC004,2.0,0,5000
MED038,urgent,DC004,4.8,50,1000
MED038,regular,DC005,8.0,50,10000
MED038,local,DC005,3.2,20,2000
MED038,transfer,DC005,2.0,0,5000
MED038,urgent,DC005,4.8,50,1000
MED038,regular,DC006,8.0,50,10000
MED038,local,DC006,3.2,20,2000
MED038,transfer,DC006,2.0,0,5000
MED038,urgent,DC006,4.8,50,1000
MED038,regular,DC007,3.0,50,10000
MED038,local,DC007,2.0,20,2000
MED038,transfer,DC007,1.0,0,5000
MED038,urgent,DC007,1.8,50,1000
MED038,regular,DC008,5.0,50,10000
MED038,local,DC008,2.0,20,2000
MED038,transfer,DC008,1.2,0,5000
MED038,urgent,DC008,3.0,50,1000
MED039,regular,DC001,3.0,50,10000
MED039,local,DC001,2.0,20,2000
MED039,transfer,DC001,1.0,0,5000
MED039,urgent,DC001,1.8,50,1000
MED039,regular,DC002,3.0,50,10000
MED039,local,DC002,2.0,20,2000
MED039,transfer,DC002,1.0,0,5000
MED039,urgent,DC002,1.8,50,1000
MED039,regular,DC003,4.0,50,10000
MED039,local,DC003,2.0,20,2000
MED039,transfer,DC003,1.0,0,5000
MED039,urgent,DC003,2.4,50,1000
MED039,regular,DC004,8.0,50,10000
MED039,local,DC004,3.2,20,2000
MED039,transfer,DC004,2.0,0,5000
MED039,urgent,DC004,4.8,50,1000
MED039,regular,DC005,6.0,50,10000
MED039,local,DC005,2.4,20,2000
MED039,transfer,DC005,1.5,0,5000
MED039,urgent,DC005,3.6,50,1000
MED039,regular,DC006,9.0,50,10000
MED039,local,DC006,3.6,20,2000
MED039,transfer,DC006,2.2,0,5000
MED039,urgent,DC006,5.4,50,1000
MED039,regular,DC007,3.0,50,10000
MED039,local,DC007,2.0,20,2000
MED039,transfer,DC007,1.0,0,5000
MED039,urgent,DC007,1.8,50,1000
MED039,regular,DC008,8.0,50,10000
MED039,local,DC008,3.2,20,2000
MED039,transfer,DC008,2.0,0,5000
MED039,urgent,DC008,4.8,50,1000
MED039,regular,DC001,4.0,50,10000
MED039,local,DC001,2.0,20,2000
MED039,transfer,DC001,1.0,0,5000
MED039,urgent,DC001,2.4,50,1000
MED039,regular,DC002,3.0,50,10000
MED039,local,DC002,2.0,20,2000
MED039,transfer,DC002,1.0,0,5000
MED039,urgent,DC002,1.8,50,1000
MED039,regular,DC003,4.0,50,10000
MED039,local,DC003,2.0,20,2000
MED039,transfer,DC003,1.0,0,5000
MED039,urgent,DC003,2.4,50,1000
MED039,regular,DC004,5.0,50,10000
MED039,local,DC004,2.0,20,2000
MED039,transfer,DC004,1.2,0,5000
MED039,urgent,DC004,3.0,50,1000
MED039,regular,DC005,5.0,50,10000
MED039,local,DC005,2.0,20,2000
MED039,transfer,DC005,1.2,0,5000
MED039,urgent,DC005,3.0,50,1000
MED039,regular,DC006,6.0,50,10000
MED039,local,DC006,2.4,20,2000
MED039,transfer,DC006,1.5,0,5000
MED039,urgent,DC006,3.6,50,1000
MED039,regular,DC007,4.0,50,10000
MED039,local,DC007,2.0,20,2000
MED039,transfer,DC007,1.0,0,5000
MED039,urgent,DC007,2.4,50,1000
MED039,regular,DC008,6.0,50,10000
MED039,local,DC008,2.4,20,2000
MED039,transfer,DC008,1.5,0,5000
MED039,urgent,DC008,3.6,50,1000
MED040,regular,DC001,6.0,50,10000
MED040,local,DC001,2.4,20,2000
MED040,transfer,DC001,1.5,0,5000
MED040,urgent,DC001,3.6,50,1000
MED040,regular,DC002,4.0,50,10000
MED040,local,DC002,2.0,20,2000
MED040,transfer,DC002,1.0,0,5000
MED040,urgent,DC002,2.4,50,1000
MED040,regular,DC003,5.0,50,10000
MED040,local,DC003,2.0,20,2000
MED040,transfer,DC003,1.2,0,5000
MED040,urgent,DC003,3.0,50,1000
MED040,regular,DC004,6.0,50,10000
MED040,local,DC004,2.4,20,2000
MED040,transfer,DC004,1.5,0,5000
MED040,urgent,DC004,3.6,50,1000
MED040,regular,DC005,9.0,50,10000
MED040,local,DC005,3.6,20,2000
MED040,transfer,DC005,2.2,0,5000
MED040,urgent,DC005,5.4,50,1000
MED040,regular,DC006,10.0,50,10000
MED040,local,DC006,4.0,20,2000
MED040,transfer,DC006,2.5,0,5000
MED040,urgent,DC006,6.0,50,1000
MED040,regular,DC007,6.0,50,10000
MED040,local,DC007,2.4,20,2000
MED040,transfer,DC007,1.5,0,5000
MED040,urgent,DC007,3.6,50,1000
MED040,regular,DC008,7.0,50,10000
MED040,local,DC008,2.8,20,2000
MED040,transfer,DC008,1.8,0,5000
MED040,urgent,DC008,4.2,50,1000
MED040,regular,DC001,3.0,50,10000
MED040,local,DC001,2.0,20,2000
MED040,transfer,DC001,1.0,0,5000
MED040,urgent,DC001,1.8,50,1000
MED040,regular,DC002,6.0,50,10000
MED040,local,DC002,2.4,20,2000
MED040,transfer,DC002,1.5,0,5000
MED040,urgent,DC002,3.6,50,1000
MED040,regular,DC003,2.0,50,10000
MED040,local,DC003,2.0,20,2000
MED040,transfer,DC003,1.0,0,5000
MED040,urgent,DC003,1.2,50,1000
MED040,regular,DC004,7.0,50,10000
MED040,local,DC004,2.8,20,2000
MED040,transfer,DC004,1.8,0,5000
MED040,urgent,DC004,4.2,50,1000
MED040,regular,DC005,7.0,50,10000
MED040,local,DC005,2.8,20,2000
MED040,transfer,DC005,1.8,0,5000
MED040,urgent,DC005,4.2,50,1000
MED040,regular,DC006,10.0,50,10000
MED040,local,DC006,4.0,20,2000
MED040,transfer,DC006,2.5,0,5000
MED040,urgent,DC006,6.0,50,1000
MED040,regular,DC007,5.0,50,10000
MED040,local,DC007,2.0,20,2000
MED040,transfer,DC007,1.2,0,5000
MED040,urgent,DC007,3.0,50,1000
MED040,regular,DC008,4.0,50,10000
MED040,local,DC008,2.0,20,2000
MED040,transfer,DC008,1.0,0,5000
MED040,urgent,DC008,2.4,50,1000
