order_id,dc_id,sku_id,distributor_id,order_date,promised_delivery_date,actual_delivery_date,ordered_qty,received_qty,on_time,fill_rate,order_frequency_days
ORD020902,DC005,MED011,SUP001,2026-05-17,2026-05-17,2026-05-17,41.0,41.0,True,1.0,1.0
ORD020903,DC006,MED011,SUP001,2026-05-17,2026-05-17,2026-05-17,33.0,33.0,True,1.0,1.0
ORD020904,DC003,MED012,SUP003,2026-05-17,2026-05-17,2026-05-17,130.0,130.0,True,1.0,1.0
ORD020905,DC004,MED012,SUP003,2026-05-17,2026-05-17,2026-05-17,108.0,108.0,True,1.0,1.0
ORD020906,DC006,MED012,SUP003,2026-05-17,2026-05-17,2026-05-17,111.0,111.0,True,1.0,1.0
ORD020907,DC007,MED012,SUP003,2026-05-17,2026-05-17,2026-05-17,17.0,17.0,True,1.0,1.0
ORD020908,DC002,MED013,SUP003,2026-05-17,2026-05-17,2026-05-17,25.0,25.0,True,1.0,1.0
ORD020909,DC003,MED013,SUP003,2026-05-17,2026-05-17,2026-05-17,31.0,31.0,True,1.0,1.0
ORD020910,DC004,MED013,SUP003,2026-05-17,2026-05-17,2026-05-17,32.0,32.0,True,1.0,3.0
ORD020911,DC006,MED013,SUP003,2026-05-17,2026-05-17,2026-05-17,44.0,44.0,True,1.0,2.0
ORD020912,DC007,MED013,SUP003,2026-05-17,2026-05-17,2026-05-17,45.0,45.0,True,1.0,1.0
ORD020913,DC002,MED014,SUP003,2026-05-17,2026-05-17,2026-05-17,43.0,43.0,True,1.0,1.0
ORD020914,DC003,MED014,SUP003,2026-05-17,2026-05-17,2026-05-17,17.0,17.0,True,1.0,1.0
ORD020915,DC004,MED014,SUP003,2026-05-17,2026-05-17,2026-05-17,22.0,22.0,True,1.0,7.0
ORD020916,DC005,MED014,SUP003,2026-05-17,2026-05-17,2026-05-17,52.0,52.0,True,1.0,1.0
ORD020917,DC007,MED014,SUP003,2026-05-17,2026-05-17,2026-05-17,53.0,53.0,True,1.0,3.0
ORD020918,DC001,MED015,SUP004,2026-05-17,2026-05-17,2026-05-17,161.0,161.0,True,1.0,1.0
ORD020919,DC002,MED015,SUP004,2026-05-17,2026-05-17,2026-05-17,168.0,168.0,True,1.0,1.0
ORD020920,DC004,MED015,SUP004,2026-05-17,2026-05-17,2026-05-17,138.0,138.0,True,1.0,1.0
ORD020921,DC006,MED015,SUP004,2026-05-17,2026-05-17,2026-05-17,126.0,126.0,True,1.0,1.0
ORD020922,DC008,MED015,SUP004,2026-05-17,2026-05-17,2026-05-17,121.0,121.0,True,1.0,2.0
ORD020923,DC001,MED016,SUP001,2026-05-17,2026-05-17,2026-05-17,95.0,95.0,True,1.0,2.0
ORD020924,DC002,MED016,SUP001,2026-05-17,2026-05-17,2026-05-17,61.0,61.0,True,1.0,1.0
ORD020925,DC003,MED016,SUP001,2026-05-17,2026-05-17,2026-05-17,87.0,87.0,True,1.0,3.0
ORD020926,DC004,MED016,SUP001,2026-05-17,2026-05-17,2026-05-17,47.0,47.0,True,1.0,1.0
ORD020927,DC006,MED016,SUP001,2026-05-17,2026-05-17,2026-05-17,27.0,27.0,True,1.0,1.0
ORD020928,DC007,MED016,SUP001,2026-05-17,2026-05-17,2026-05-17,29.0,29.0,True,1.0,2.0
ORD020929,DC008,MED016,SUP001,2026-05-17,2026-05-17,2026-05-17,50.0,50.0,True,1.0,4.0
ORD020930,DC001,MED017,SUP004,2026-05-17,2026-05-17,2026-05-17,25.0,25.0,True,1.0,1.0
ORD020931,DC002,MED017,SUP004,2026-05-17,2026-05-17,2026-05-17,24.0,24.0,True,1.0,1.0
ORD020932,DC003,MED017,SUP004,2026-05-17,2026-05-17,2026-05-17,33.0,33.0,True,1.0,1.0
ORD020933,DC004,MED017,SUP004,2026-05-17,2026-05-17,2026-05-17,51.0,51.0,True,1.0,1.0
ORD020934,DC005,MED017,SUP004,2026-05-17,2026-05-17,2026-05-17,16.0,16.0,True,1.0,2.0
ORD020935,DC007,MED017,SUP004,2026-05-17,2026-05-17,2026-05-17,28.0,28.0,True,1.0,1.0
ORD020936,DC001,MED018,SUP004,2026-05-17,2026-05-17,2026-05-17,60.0,60.0,True,1.0,1.0
ORD020937,DC003,MED018,SUP004,2026-05-17,2026-05-17,2026-05-17,31.0,31.0,True,1.0,1.0
ORD020938,DC004,MED018,SUP004,2026-05-17,2026-05-17,2026-05-17,42.0,42.0,True,1.0,2.0
ORD020939,DC005,MED018,SUP004,2026-05-17,2026-05-17,2026-05-17,50.0,50.0,True,1.0,2.0
ORD020940,DC006,MED018,SUP004,2026-05-17,2026-05-17,2026-05-17,40.0,40.0,True,1.0,1.0
ORD020941,DC007,MED018,SUP004,2026-05-17,2026-05-17,2026-05-17,63.0,63.0,True,1.0,1.0
ORD020942,DC008,MED018,SUP004,2026-05-17,2026-05-17,2026-05-17,44.0,44.0,True,1.0,1.0
ORD020943,DC001,MED019,SUP003,2026-05-17,2026-05-17,2026-05-17,23.0,23.0,True,1.0,2.0
ORD020944,DC002,MED019,SUP003,2026-05-17,2026-05-17,2026-05-17,36.0,36.0,True,1.0,1.0
ORD020945,DC004,MED019,SUP003,2026-05-17,2026-05-17,2026-05-17,43.0,43.0,True,1.0,2.0
ORD020946,DC005,MED019,SUP003,2026-05-17,2026-05-17,2026-05-17,52.0,52.0,True,1.0,1.0
ORD020947,DC006,MED019,SUP003,2026-05-17,2026-05-17,2026-05-17,39.0,39.0,True,1.0,4.0
ORD020948,DC008,MED019,SUP003,2026-05-17,2026-05-17,2026-05-17,48.0,48.0,True,1.0,1.0
ORD020949,DC001,MED020,SUP004,2026-05-17,2026-05-17,2026-05-17,36.0,36.0,True,1.0,1.0
ORD020950,DC002,MED020,SUP004,2026-05-17,2026-05-17,2026-05-17,31.0,31.0,True,1.0,1.0
ORD020951,DC004,MED020,SUP004,2026-05-17,2026-05-17,2026-05-17,63.0,63.0,True,1.0,1.0
ORD020952,DC005,MED020,SUP004,2026-05-17,2026-05-17,2026-05-17,38.0,38.0,True,1.0,1.0
ORD020953,DC006,MED020,SUP004,2026-05-17,2026-05-17,2026-05-17,43.0,43.0,True,1.0,1.0
ORD020954,DC007,MED020,SUP004,2026-05-17,2026-05-17,2026-05-17,23.0,23.0,True,1.0,3.0
ORD020955,DC008,MED020,SUP004,2026-05-17,2026-05-17,2026-05-17,30.0,30.0,True,1.0,1.0
ORD020956,DC003,MED021,SUP004,2026-05-17,2026-05-17,2026-05-17,118.0,118.0,True,1.0,3.0
ORD020957,DC005,MED021,SUP004,2026-05-17,2026-05-17,2026-05-17,113.0,113.0,True,1.0,1.0
ORD020958,DC006,MED021,SUP004,2026-05-17,2026-05-17,2026-05-17,199.0,199.0,True,1.0,1.0
ORD020959,DC008,MED021,SUP004,2026-05-17,2026-05-17,2026-05-17,185.0,185.0,True,1.0,1.0
ORD020960,DC002,MED022,SUP004,2026-05-17,2026-05-17,2026-05-17,39.0,39.0,True,1.0,2.0
ORD020961,DC005,MED022,SUP004,2026-05-17,2026-05-17,2026-05-17,36.0,36.0,True,1.0,1.0
ORD020962,DC006,MED022,SUP004,2026-05-17,2026-05-17,2026-05-17,33.0,33.0,True,1.0,1.0
ORD020963,DC007,MED022,SUP004,2026-05-17,2026-05-17,2026-05-17,34.0,34.0,True,1.0,2.0
ORD020964,DC008,MED022,SUP004,2026-05-17,2026-05-17,2026-05-17,35.0,35.0,True,1.0,1.0
ORD020965,DC002,MED023,SUP003,2026-05-17,2026-05-17,2026-05-17,79.0,79.0,True,1.0,1.0
ORD020966,DC004,MED023,SUP003,2026-05-17,2026-05-17,2026-05-17,90.0,90.0,True,1.0,1.0
ORD020967,DC005,MED023,SUP003,2026-05-17,2026-05-17,2026-05-17,55.0,55.0,True,1.0,2.0
ORD020968,DC006,MED023,SUP003,2026-05-17,2026-05-17,2026-05-17,112.0,112.0,True,1.0,1.0
ORD020969,DC007,MED023,SUP003,2026-05-17,2026-05-17,2026-05-17,1.0,1.0,True,1.0,1.0
ORD020970,DC008,MED023,SUP003,2026-05-17,2026-05-17,2026-05-17,83.0,83.0,True,1.0,1.0
ORD020971,DC002,MED024,SUP003,2026-05-17,2026-05-17,2026-05-17,29.0,29.0,True,1.0,1.0
ORD020972,DC004,MED024,SUP003,2026-05-17,2026-05-17,2026-05-17,42.0,42.0,True,1.0,1.0
ORD020973,DC005,MED024,SUP003,2026-05-17,2026-05-17,2026-05-17,50.0,50.0,True,1.0,1.0
ORD020974,DC006,MED024,SUP003,2026-05-17,2026-05-17,2026-05-17,12.0,12.0,True,1.0,3.0
ORD020975,DC007,MED024,SUP003,2026-05-17,2026-05-17,2026-05-17,35.0,35.0,True,1.0,2.0
ORD020976,DC001,MED025,SUP001,2026-05-17,2026-05-17,2026-05-17,110.0,110.0,True,1.0,2.0
ORD020977,DC002,MED025,SUP001,2026-05-17,2026-05-17,2026-05-17,80.0,80.0,True,1.0,1.0
ORD020978,DC003,MED025,SUP001,2026-05-17,2026-05-17,2026-05-17,168.0,168.0,True,1.0,2.0
ORD020979,DC006,MED025,SUP001,2026-05-17,2026-05-17,2026-05-17,111.0,111.0,True,1.0,2.0
ORD020980,DC007,MED025,SUP001,2026-05-17,2026-05-17,2026-05-17,99.0,99.0,True,1.0,1.0
ORD020981,DC008,MED025,SUP001,2026-05-17,2026-05-17,2026-05-17,110.0,110.0,True,1.0,3.0
ORD020982,DC001,MED026,SUP001,2026-05-17,2026-05-17,2026-05-17,136.0,136.0,True,1.0,1.0
ORD020983,DC004,MED026,SUP001,2026-05-17,2026-05-17,2026-05-17,110.0,110.0,True,1.0,1.0
ORD020984,DC005,MED026,SUP001,2026-05-17,2026-05-17,2026-05-17,123.0,123.0,True,1.0,2.0
ORD020985,DC006,MED026,SUP001,2026-05-17,2026-05-17,2026-05-17,82.0,82.0,True,1.0,1.0
ORD020986,DC007,MED026,SUP001,2026-05-17,2026-05-17,2026-05-17,81.0,81.0,True,1.0,1.0
ORD020987,DC001,MED027,SUP005,2026-05-17,2026-05-17,2026-05-17,127.0,124.3199999999996,False,0.979,1.0
ORD020988,DC003,MED027,SUP005,2026-05-17,2026-05-17,2026-05-17,83.0,83.0,True,1.0,1.0
ORD020989,DC006,MED027,SUP005,2026-05-17,2026-05-17,2026-05-17,124.0,124.0,True,1.0,1.0
ORD020990,DC007,MED027,SUP005,2026-05-17,2026-05-17,2026-05-17,50.0,50.0,True,1.0,1.0
ORD020991,DC008,MED027,SUP005,2026-05-17,2026-05-17,2026-05-17,41.0,41.0,True,1.0,2.0
ORD020992,DC001,MED028,SUP004,2026-05-17,2026-05-17,2026-05-17,44.0,44.0,True,1.0,3.0
ORD020993,DC003,MED028,SUP004,2026-05-17,2026-05-17,2026-05-17,26.0,26.0,True,1.0,1.0
ORD020994,DC004,MED028,SUP004,2026-05-17,2026-05-17,2026-05-17,38.0,38.0,True,1.0,1.0
ORD020995,DC005,MED028,SUP004,2026-05-17,2026-05-17,2026-05-17,18.0,18.0,True,1.0,1.0
ORD020996,DC006,MED028,SUP004,2026-05-17,2026-05-17,2026-05-17,31.0,31.0,True,1.0,3.0
ORD020997,DC008,MED028,SUP004,2026-05-17,2026-05-17,2026-05-17,33.0,33.0,True,1.0,1.0
ORD020998,DC001,MED029,SUP004,2026-05-17,2026-05-17,2026-05-17,51.0,51.0,True,1.0,1.0
ORD020999,DC002,MED029,SUP004,2026-05-17,2026-05-17,2026-05-17,45.0,45.0,True,1.0,1.0
ORD021000,DC003,MED029,SUP004,2026-05-17,2026-05-17,2026-05-17,57.0,57.0,True,1.0,1.0
ORD021001,DC004,MED029,SUP004,2026-05-17,2026-05-17,2026-05-17,43.0,43.0,True,1.0,1.0
ORD021002,DC006,MED029,SUP004,2026-05-17,2026-05-17,2026-05-17,68.0,68.0,True,1.0,1.0
ORD021003,DC003,MED030,SUP005,2026-05-17,2026-05-17,2026-05-17,14.0,14.0,True,1.0,1.0
ORD021004,DC005,MED030,SUP005,2026-05-17,2026-05-17,2026-05-17,70.0,70.0,True,1.0,2.0
ORD021005,DC006,MED030,SUP005,2026-05-17,2026-05-17,2026-05-17,24.0,24.0,True,1.0,1.0
ORD021006,DC008,MED030,SUP005,2026-05-17,2026-05-17,2026-05-17,35.0,35.0,True,1.0,1.0
ORD021007,DC001,MED031,SUP004,2026-05-17,2026-05-17,2026-05-17,12.0,12.0,True,1.0,1.0
ORD021008,DC003,MED031,SUP004,2026-05-17,2026-05-17,2026-05-17,23.0,23.0,True,1.0,1.0
ORD021009,DC004,MED031,SUP004,2026-05-17,2026-05-17,2026-05-17,29.0,29.0,True,1.0,1.0
ORD021010,DC005,MED031,SUP004,2026-05-17,2026-05-17,2026-05-17,50.0,50.0,True,1.0,1.0
ORD021011,DC006,MED031,SUP004,2026-05-17,2026-05-17,2026-05-17,46.0,46.0,True,1.0,1.0
ORD021012,DC007,MED031,SUP004,2026-05-17,2026-05-17,2026-05-17,23.0,23.0,True,1.0,1.0
ORD021013,DC008,MED031,SUP004,2026-05-17,2026-05-17,2026-05-17,31.0,31.0,True,1.0,3.0
ORD021014,DC001,MED032,SUP003,2026-05-17,2026-05-17,2026-05-17,47.0,47.0,True,1.0,1.0
ORD021015,DC002,MED032,SUP003,2026-05-17,2026-05-17,2026-05-17,39.0,39.0,True,1.0,1.0
ORD021016,DC004,MED032,SUP003,2026-05-17,2026-05-17,2026-05-17,20.0,20.0,True,1.0,1.0
ORD021017,DC005,MED032,SUP003,2026-05-17,2026-05-17,2026-05-17,29.0,29.0,True,1.0,1.0
ORD021018,DC008,MED032,SUP003,2026-05-17,2026-05-17,2026-05-17,50.0,50.0,True,1.0,1.0
ORD021019,DC001,MED033,SUP002,2026-05-17,2026-05-17,2026-05-17,28.0,28.0,True,1.0,2.0
ORD021020,DC002,MED033,SUP002,2026-05-17,2026-05-17,2026-05-17,48.0,48.0,True,1.0,2.0
ORD021021,DC003,MED033,SUP002,2026-05-17,2026-05-17,2026-05-17,62.0,62.0,True,1.0,2.0
ORD021022,DC004,MED033,SUP002,2026-05-17,2026-05-17,2026-05-17,36.0,36.0,True,1.0,3.0
ORD021023,DC005,MED033,SUP002,2026-05-17,2026-05-17,2026-05-17,60.0,60.0,True,1.0,1.0
ORD021024,DC007,MED033,SUP002,2026-05-17,2026-05-17,2026-05-17,32.0,32.0,True,1.0,1.0
ORD021025,DC008,MED033,SUP002,2026-05-17,2026-05-17,2026-05-17,46.0,46.0,True,1.0,1.0
ORD021026,DC002,MED034,SUP001,2026-05-17,2026-05-17,2026-05-17,121.0,121.0,True,1.0,2.0
ORD021027,DC004,MED034,SUP001,2026-05-17,2026-05-17,2026-05-17,61.0,61.0,True,1.0,1.0
ORD021028,DC005,MED034,SUP001,2026-05-17,2026-05-17,2026-05-17,100.0,100.0,True,1.0,5.0
ORD021029,DC007,MED034,SUP001,2026-05-17,2026-05-17,2026-05-17,85.0,85.0,True,1.0,1.0
ORD021030,DC008,MED034,SUP001,2026-05-17,2026-05-17,2026-05-17,109.0,109.0,True,1.0,1.0
ORD021031,DC002,MED035,SUP001,2026-05-17,2026-05-17,2026-05-17,18.0,18.0,True,1.0,1.0
ORD021032,DC003,MED035,SUP001,2026-05-17,2026-05-17,2026-05-17,24.0,24.0,True,1.0,1.0
ORD021033,DC005,MED035,SUP001,2026-05-17,2026-05-17,2026-05-17,27.0,27.0,True,1.0,1.0
ORD021034,DC006,MED035,SUP001,2026-05-17,2026-05-17,2026-05-17,62.0,62.0,True,1.0,2.0
ORD021035,DC007,MED035,SUP001,2026-05-17,2026-05-17,2026-05-17,40.0,40.0,True,1.0,2.0
ORD021036,DC008,MED035,SUP001,2026-05-17,2026-05-17,2026-05-17,43.0,43.0,True,1.0,1.0
ORD021037,DC001,MED036,SUP001,2026-05-17,2026-05-17,2026-05-17,70.0,70.0,True,1.0,2.0
ORD021038,DC005,MED036,SUP001,2026-05-17,2026-05-17,2026-05-17,40.0,40.0,True,1.0,7.0
ORD021039,DC007,MED036,SUP001,2026-05-17,2026-05-17,2026-05-17,106.0,106.0,True,1.0,1.0
ORD021040,DC008,MED036,SUP001,2026-05-17,2026-05-17,2026-05-17,27.0,27.0,True,1.0,1.0
ORD021041,DC001,MED037,SUP005,2026-05-17,2026-05-17,2026-05-17,95.0,95.0,True,1.0,1.0
ORD021042,DC002,MED037,SUP005,2026-05-17,2026-05-17,2026-05-17,122.0,122.0,True,1.0,1.0
ORD021043,DC003,MED037,SUP005,2026-05-17,2026-05-17,2026-05-17,115.0,115.0,True,1.0,3.0
ORD021044,DC004,MED037,SUP005,2026-05-17,2026-05-17,2026-05-17,130.0,130.0,True,1.0,1.0
ORD021045,DC005,MED037,SUP005,2026-05-17,2026-05-17,2026-05-17,109.0,109.0,True,1.0,1.0
ORD021046,DC008,MED037,SUP005,2026-05-17,2026-05-17,2026-05-17,71.0,71.0,True,1.0,2.0
ORD021047,DC001,MED038,SUP002,2026-05-17,2026-05-17,2026-05-17,106.0,106.0,True,1.0,1.0
ORD021048,DC002,MED038,SUP002,2026-05-17,2026-05-17,2026-05-17,92.0,92.0,True,1.0,4.0
ORD021049,DC003,MED038,SUP002,2026-05-17,2026-05-17,2026-05-17,126.0,126.0,True,1.0,1.0
ORD021050,DC004,MED038,SUP002,2026-05-17,2026-05-17,2026-05-17,184.0,184.0,True,1.0,2.0
ORD021051,DC005,MED038,SUP002,2026-05-17,2026-05-17,2026-05-17,156.0,156.0,True,1.0,2.0
ORD021052,DC006,MED038,SUP002,2026-05-17,2026-05-17,2026-05-17,171.0,171.0,True,1.0,3.0
ORD021053,DC007,MED038,SUP002,2026-05-17,2026-05-17,2026-05-17,117.0,117.0,True,1.0,1.0
ORD021054,DC008,MED038,SUP002,2026-05-17,2026-05-17,2026-05-17,173.0,173.0,True,1.0,1.0
ORD021055,DC001,MED039,SUP003,2026-05-17,2026-05-17,2026-05-17,27.0,27.0,True,1.0,1.0
ORD021056,DC002,MED039,SUP003,2026-05-17,2026-05-17,2026-05-17,31.0,31.0,True,1.0,2.0
ORD021057,DC003,MED039,SUP003,2026-05-17,2026-05-17,2026-05-17,42.0,42.0,True,1.0,3.0
ORD021058,DC004,MED039,SUP003,2026-05-17,2026-05-17,2026-05-17,39.0,39.0,True,1.0,1.0
ORD021059,DC005,MED039,SUP003,2026-05-17,2026-05-17,2026-05-17,47.0,47.0,True,1.0,1.0
ORD021060,DC006,MED039,SUP003,2026-05-17,2026-05-17,2026-05-17,41.0,41.0,True,1.0,1.0
ORD021061,DC007,MED039,SUP003,2026-05-17,2026-05-17,2026-05-17,22.0,22.0,True,1.0,1.0
ORD021062,DC008,MED039,SUP003,2026-05-17,2026-05-17,2026-05-17,31.0,31.0,True,1.0,1.0
ORD021063,DC001,MED040,SUP004,2026-05-17,2026-05-17,2026-05-17,48.0,48.0,True,1.0,1.0
ORD021064,DC004,MED040,SUP004,2026-05-17,2026-05-17,2026-05-17,49.0,49.0,True,1.0,1.0
ORD021065,DC007,MED040,SUP004,2026-05-17,2026-05-17,2026-05-17,20.0,20.0,True,1.0,1.0
ORD021066,DC008,MED040,SUP004,2026-05-17,2026-05-17,2026-05-17,26.0,26.0,True,1.0,1.0
ORD021067,DC001,MED001,SUP005,2026-05-18,2026-05-18,2026-05-18,29.0,29.0,True,1.0,1.0
ORD021068,DC002,MED001,SUP005,2026-05-18,2026-05-18,2026-05-18,27.0,27.0,True,1.0,2.0
ORD021069,DC005,MED001,SUP005,2026-05-18,2026-05-18,2026-05-18,32.0,32.0,True,1.0,1.0
ORD021070,DC006,MED001,SUP005,2026-05-18,2026-05-18,2026-05-18,15.0,15.0,True,1.0,1.0
ORD021071,DC007,MED001,SUP005,2026-05-18,2026-05-18,2026-05-18,21.0,21.0,True,1.0,1.0
ORD021072,DC003,MED002,SUP005,2026-05-18,2026-05-18,2026-05-18,46.0,46.0,True,1.0,1.0
ORD021073,DC004,MED002,SUP005,2026-05-18,2026-05-18,2026-05-18,45.0,45.0,True,1.0,1.0
ORD021074,DC005,MED002,SUP005,2026-05-18,2026-05-18,2026-05-18,49.0,49.0,True,1.0,1.0
ORD021075,DC007,MED002,SUP005,2026-05-18,2026-05-18,2026-05-18,33.0,33.0,True,1.0,1.0
ORD021076,DC008,MED002,SUP005,2026-05-18,2026-05-18,2026-05-18,39.0,39.0,True,1.0,1.0
ORD021077,DC001,MED003,SUP003,2026-05-18,2026-05-18,2026-05-18,61.0,61.0,True,1.0,1.0
ORD021078,DC002,MED003,SUP003,2026-05-18,2026-05-18,2026-05-18,73.0,73.0,True,1.0,1.0
ORD021079,DC004,MED003,SUP003,2026-05-18,2026-05-18,2026-05-18,100.0,100.0,True,1.0,1.0
ORD021080,DC005,MED003,SUP003,2026-05-18,2026-05-18,2026-05-18,125.0,125.0,True,1.0,3.0
ORD021081,DC006,MED003,SUP003,2026-05-18,2026-05-18,2026-05-18,110.0,110.0,True,1.0,2.0
ORD021082,DC007,MED003,SUP003,2026-05-18,2026-05-18,2026-05-18,75.0,75.0,True,1.0,1.0
ORD021083,DC008,MED003,SUP003,2026-05-18,2026-05-18,2026-05-18,116.0,116.0,True,1.0,5.0
ORD021084,DC001,MED004,SUP005,2026-05-18,2026-05-18,2026-05-18,161.0,161.0,True,1.0,1.0
ORD021085,DC002,MED004,SUP005,2026-05-18,2026-05-18,2026-05-18,191.0,191.0,True,1.0,1.0
ORD021086,DC003,MED004,SUP005,2026-05-18,2026-05-18,2026-05-18,179.0,179.0,True,1.0,1.0
ORD021087,DC004,MED004,SUP005,2026-05-18,2026-05-18,2026-05-18,165.0,165.0,True,1.0,1.0
ORD021088,DC005,MED004,SUP005,2026-05-18,2026-05-18,2026-05-18,210.0,210.0,True,1.0,1.0
ORD021089,DC006,MED004,SUP005,2026-05-18,2026-05-18,2026-05-18,139.0,139.0,True,1.0,1.0
ORD021090,DC008,MED004,SUP005,2026-05-18,2026-05-18,2026-05-18,177.0,177.0,True,1.0,1.0
ORD021091,DC004,MED005,SUP005,2026-05-18,2026-05-18,2026-05-18,83.0,83.0,True,1.0,1.0
ORD021092,DC005,MED005,SUP005,2026-05-18,2026-05-18,2026-05-18,97.0,97.0,True,1.0,1.0
ORD021093,DC007,MED005,SUP005,2026-05-18,2026-05-18,2026-05-18,23.0,23.0,True,1.0,1.0
ORD021094,DC001,MED006,SUP002,2026-05-18,2026-05-18,2026-05-18,49.0,49.0,True,1.0,2.0
ORD021095,DC002,MED006,SUP002,2026-05-18,2026-05-18,2026-05-18,30.0,30.0,True,1.0,1.0
ORD021096,DC003,MED006,SUP002,2026-05-18,2026-05-18,2026-05-18,45.0,45.0,True,1.0,1.0
ORD021097,DC004,MED006,SUP002,2026-05-18,2026-05-18,2026-05-18,44.0,44.0,True,1.0,1.0
ORD021098,DC007,MED006,SUP002,2026-05-18,2026-05-18,2026-05-18,40.0,40.0,True,1.0,1.0
ORD021099,DC008,MED006,SUP002,2026-05-18,2026-05-18,2026-05-18,30.0,30.0,True,1.0,1.0
ORD021100,DC001,MED007,SUP001,2026-05-18,2026-05-18,2026-05-18,85.0,85.0,True,1.0,1.0
ORD021101,DC002,MED007,SUP001,2026-05-18,2026-05-18,2026-05-18,102.0,102.0,True,1.0,1.0
ORD021102,DC003,MED007,SUP001,2026-05-18,2026-05-18,2026-05-18,80.0,80.0,True,1.0,1.0
ORD021103,DC004,MED007,SUP001,2026-05-18,2026-05-18,2026-05-18,80.0,80.0,True,1.0,1.0
ORD021104,DC005,MED007,SUP001,2026-05-18,2026-05-18,2026-05-18,107.0,107.0,True,1.0,1.0
ORD021105,DC006,MED007,SUP001,2026-05-18,2026-05-18,2026-05-18,100.0,100.0,True,1.0,1.0
ORD021106,DC008,MED007,SUP001,2026-05-18,2026-05-18,2026-05-18,91.0,91.0,True,1.0,1.0
ORD021107,DC001,MED008,SUP002,2026-05-18,2026-05-18,2026-05-18,162.0,148.62000000000046,False,0.917,1.0
ORD021108,DC002,MED008,SUP002,2026-05-18,2026-05-18,2026-05-18,177.0,177.0,True,1.0,2.0
ORD021109,DC003,MED008,SUP002,2026-05-18,2026-05-18,2026-05-18,182.0,182.0,True,1.0,1.0
ORD021110,DC004,MED008,SUP002,2026-05-18,2026-05-18,2026-05-18,167.0,167.0,True,1.0,1.0
ORD021111,DC005,MED008,SUP002,2026-05-18,2026-05-18,2026-05-18,207.0,207.0,True,1.0,1.0
ORD021112,DC006,MED008,SUP002,2026-05-18,2026-05-18,2026-05-18,148.0,148.0,True,1.0,1.0
ORD021113,DC007,MED008,SUP002,2026-05-18,2026-05-18,2026-05-18,188.0,188.0,True,1.0,1.0
ORD021114,DC001,MED009,SUP002,2026-05-18,2026-05-18,2026-05-18,174.0,174.0,True,1.0,1.0
ORD021115,DC002,MED009,SUP002,2026-05-18,2026-05-18,2026-05-18,194.0,194.0,True,1.0,1.0
ORD021116,DC003,MED009,SUP002,2026-05-18,2026-05-18,2026-05-18,263.0,263.0,True,1.0,1.0
ORD021117,DC004,MED009,SUP002,2026-05-18,2026-05-18,2026-05-18,192.0,192.0,True,1.0,2.0
ORD021118,DC005,MED009,SUP002,2026-05-18,2026-05-18,2026-05-18,155.0,155.0,True,1.0,1.0
ORD021119,DC008,MED009,SUP002,2026-05-18,2026-05-18,2026-05-18,223.0,223.0,True,1.0,1.0
ORD021120,DC001,MED010,SUP002,2026-05-18,2026-05-18,2026-05-18,16.0,16.0,True,1.0,1.0
ORD021121,DC002,MED010,SUP002,2026-05-18,2026-05-18,2026-05-18,104.0,104.0,True,1.0,1.0
ORD021122,DC003,MED010,SUP002,2026-05-18,2026-05-18,2026-05-18,71.0,71.0,True,1.0,1.0
ORD021123,DC004,MED010,SUP002,2026-05-18,2026-05-18,2026-05-18,130.0,130.0,True,1.0,1.0
ORD021124,DC006,MED010,SUP002,2026-05-18,2026-05-18,2026-05-18,104.0,104.0,True,1.0,2.0
ORD021125,DC008,MED010,SUP002,2026-05-18,2026-05-18,2026-05-18,71.0,71.0,True,1.0,1.0
ORD021126,DC002,MED011,SUP001,2026-05-18,2026-05-18,2026-05-18,86.0,86.0,True,1.0,1.0
ORD021127,DC004,MED011,SUP001,2026-05-18,2026-05-18,2026-05-18,76.0,76.0,True,1.0,1.0
ORD021128,DC006,MED011,SUP001,2026-05-18,2026-05-18,2026-05-18,38.0,38.0,True,1.0,1.0
ORD021129,DC007,MED011,SUP001,2026-05-18,2026-05-18,2026-05-18,97.0,97.0,True,1.0,3.0
ORD021130,DC008,MED011,SUP001,2026-05-18,2026-05-18,2026-05-18,83.0,83.0,True,1.0,1.0
ORD021131,DC001,MED012,SUP003,2026-05-18,2026-05-18,2026-05-18,96.0,96.0,True,1.0,1.0
ORD021132,DC002,MED012,SUP003,2026-05-18,2026-05-18,2026-05-18,126.0,126.0,True,1.0,1.0
ORD021133,DC003,MED012,SUP003,2026-05-18,2026-05-18,2026-05-18,92.0,92.0,True,1.0,1.0
ORD021134,DC004,MED012,SUP003,2026-05-18,2026-05-18,2026-05-18,166.0,166.0,True,1.0,1.0
ORD021135,DC005,MED012,SUP003,2026-05-18,2026-05-18,2026-05-18,124.0,124.0,True,1.0,2.0
ORD021136,DC006,MED012,SUP003,2026-05-18,2026-05-18,2026-05-18,122.0,122.0,True,1.0,1.0
ORD021137,DC007,MED012,SUP003,2026-05-18,2026-05-18,2026-05-18,126.0,126.0,True,1.0,1.0
ORD021138,DC008,MED012,SUP003,2026-05-18,2026-05-18,2026-05-18,99.0,99.0,True,1.0,3.0
ORD021139,DC001,MED013,SUP003,2026-05-18,2026-05-18,2026-05-18,59.0,59.0,True,1.0,1.0
ORD021140,DC002,MED013,SUP003,2026-05-18,2026-05-18,2026-05-18,86.0,86.0,True,1.0,1.0
ORD021141,DC005,MED013,SUP003,2026-05-18,2026-05-18,2026-05-18,55.0,55.0,True,1.0,2.0
